eq_a,eq_b,n,goles,over25,btts,ultimos
PSV Eindhoven,Volendam,6,4.83,1.0,0.83,Vol2-3PSV;PSV3-1Vol;Vol1-5PSV;PSV3-0Vol;Vol2-1PSV
PSV Eindhoven,Waalwijk,8,3.25,0.62,0.38,Waa0-1PSV;Waa0-4PSV;PSV3-1Waa;PSV5-1Waa;Waa0-3PSV
PSV Eindhoven,Willem II,4,3.25,0.5,0.75,Wil2-1PSV;PSV4-2Wil;Wil0-2PSV;PSV1-1Wil
PSV Eindhoven,Zwolle,8,5.0,1.0,0.62,Zwo1-7PSV;PSV6-0Zwo;Zwo3-1PSV;Zwo0-4PSV;PSV6-1Zwo
Sparta Rotterdam,Telstar,3,3.33,0.67,0.67,Spa1-0Tel;Tel4-1Spa;Tel1-3Spa
Sparta Rotterdam,Twente,10,3.2,0.5,0.6,Twe2-1Spa;Twe1-1Spa;Spa0-2Twe;Spa1-5Twe;Twe4-0Spa
Sparta Rotterdam,Utrecht,11,3.18,0.73,0.55,Spa1-4Utr;Utr1-1Spa;Spa2-1Utr;Utr0-1Spa;Spa3-3Utr
Sparta Rotterdam,Vitesse,6,3.17,0.67,0.5,Vit0-1Spa;Vit0-4Spa;Spa3-1Vit;Spa1-0Vit;Vit1-4Spa
Sparta Rotterdam,Volendam,6,2.67,0.5,0.33,Vol2-1Spa;Vol1-4Spa;Spa1-0Vol;Vol0-1Spa;Spa2-0Vol
Sparta Rotterdam,Waalwijk,8,2.0,0.25,0.62,Spa0-0Waa;Spa2-0Waa;Waa1-1Spa;Waa1-2Spa;Spa1-1Waa
Sparta Rotterdam,Willem II,4,2.75,0.75,0.25,Wil0-3Spa;Spa1-0Wil;Wil1-2Spa;Spa4-0Wil
Sparta Rotterdam,Zwolle,9,2.11,0.22,0.56,Zwo1-0Spa;Spa1-1Zwo;Zwo1-0Spa;Spa1-1Zwo;Spa2-2Zwo
Telstar,Twente,3,1.0,0.0,0.33,Twe0-0Tel;Tel1-1Twe;Twe1-0Tel
Telstar,Utrecht,2,3.5,0.5,1.0,Tel1-1Utr;Utr4-1Tel
Telstar,Volendam,2,3.5,1.0,1.0,Tel2-2Vol;Vol1-2Tel
Telstar,Zwolle,2,3.5,0.5,0.5,Tel0-2Zwo;Zwo4-1Tel
Twente,Utrecht,10,1.8,0.1,0.4,Twe0-1Utr;Utr2-1Twe;Twe2-0Utr;Utr1-1Twe;Twe0-2Utr
Twente,Vitesse,6,3.17,0.83,0.5,Twe3-0Vit;Twe3-0Vit;Vit2-2Twe;Twe1-0Vit;Vit1-2Twe
Twente,Volendam,6,3.33,0.5,0.5,Twe3-0Vol;Vol0-2Twe;Twe7-2Vol;Vol1-1Twe;Twe2-1Vol
Twente,Waalwijk,8,3.0,0.75,0.38,Waa0-5Twe;Waa1-0Twe;Twe3-0Waa;Waa2-2Twe;Twe2-0Waa
Twente,Willem II,4,3.0,0.25,0.5,Twe1-1Wil;Wil0-1Twe;Wil0-1Twe;Twe6-2Wil
Twente,Zwolle,9,2.56,0.44,0.78,Twe1-1Zwo;Zwo1-1Twe;Zwo1-0Twe;Twe1-1Zwo;Twe3-1Zwo
Utrecht,Vitesse,6,1.5,0.17,0.33,Utr1-1Vit;Utr1-0Vit;Vit2-0Utr;Vit0-0Utr;Utr1-0Vit
Utrecht,Volendam,6,3.0,0.67,0.5,Utr0-0Vol;Vol1-0Utr;Utr4-2Vol;Utr3-1Vol;Vol2-1Utr
Utrecht,Waalwijk,8,3.38,0.62,0.75,Utr2-0Waa;Utr1-1Waa;Waa2-2Utr;Utr3-2Waa;Waa0-4Utr
Utrecht,Willem II,4,4.75,1.0,0.75,Utr5-1Wil;Wil3-0Utr;Utr3-2Wil;Wil2-3Utr
Utrecht,Zwolle,8,3.25,0.38,0.62,Utr5-1Zwo;Utr1-0Zwo;Zwo3-3Utr;Zwo0-2Utr;Utr1-1Zwo
Vitesse,Volendam,4,2.25,0.25,0.75,Vit1-1Vol;Vol2-0Vit;Vol1-2Vit;Vit1-1Vol
Vitesse,Waalwijk,6,2.83,0.67,0.67,Vit1-2Waa;Vit2-2Waa;Waa1-0Vit;Vit0-2Waa;Waa3-1Vit
Vitesse,Willem II,2,2.0,0.5,0.0,Vit0-3Wil;Wil1-0Vit
Vitesse,Zwolle,4,1.25,0.0,0.25,Zwo0-1Vit;Vit1-0Zwo;Vit1-1Zwo;Zwo1-0Vit
Volendam,Waalwijk,4,4.0,1.0,1.0,Vol2-1Waa;Waa4-1Vol;Waa2-1Vol;Vol3-2Waa
Volendam,Zwolle,4,3.25,0.75,0.75,Vol0-5Zwo;Zwo1-1Vol;Vol2-1Zwo;Zwo1-2Vol
Waalwijk,Willem II,4,3.0,0.75,0.5,Waa1-2Wil;Wil3-1Waa;Wil3-0Waa;Waa2-0Wil
Waalwijk,Zwolle,6,1.83,0.17,0.5,Waa0-2Zwo;Zwo1-2Waa;Waa1-1Zwo;Waa1-1Zwo;Zwo2-0Waa
Willem II,Zwolle,4,1.75,0.25,0.25,Wil1-0Zwo;Zwo2-0Wil;Zwo0-1Wil;Wil1-2Zwo
