eq_a,eq_b,n,goles,over25,btts,ultimos
Flamengo RJ,Sport Recife,6,3.17,0.67,0.33,Spo0-3Fla;Fla2-0Spo;Spo1-1Fla;Fla3-0Spo;Spo1-5Fla
Flamengo RJ,Vasco,9,2.89,0.44,0.67,Vas1-6Fla;Fla1-1Vas;Vas0-0Fla;Fla1-1Vas;Fla2-2Vas
Flamengo RJ,Vitoria,6,3.83,0.83,0.67,Fla2-2Vit;Vit1-2Fla;Fla8-0Vit;Vit1-2Fla;Fla2-0Vit
Fluminense,Fortaleza,12,2.33,0.33,0.42,Flu1-0For;For1-0Flu;Flu2-2For;For2-0Flu;Flu2-1For
Fluminense,Goias,6,4.83,1.0,0.67,Flu3-0Goi;Goi2-3Flu;Flu3-0Goi;Goi2-2Flu;Flu5-3Goi
Fluminense,Gremio,11,2.27,0.45,0.55,Flu2-2Gre;Flu1-0Gre;Gre1-2Flu;Flu2-1Gre;Gre1-1Flu
Fluminense,Internacional,12,2.08,0.25,0.25,Flu1-1Int;Int2-0Flu;Int0-2Flu;Flu1-0Int;Int2-0Flu
Fluminense,Juventude,8,2.0,0.25,0.5,Flu4-0Juv;Flu1-1Juv;Juv2-1Flu;Juv1-1Flu;Flu1-0Juv
Fluminense,Mirassol,3,1.67,0.33,0.33,Mir2-1Flu;Flu1-0Mir;Mir1-0Flu
Fluminense,Palmeiras,13,2.08,0.38,0.54,Pal0-1Flu;Flu1-2Pal;Pal0-0Flu;Pal2-1Flu;Flu3-2Pal
Fluminense,Remo,2,2.5,0.5,0.5,Rem0-2Flu;Flu2-1Rem
Fluminense,Santos,11,2.09,0.36,0.36,Flu1-0San;San0-3Flu;Flu1-0San;San0-0Flu;San2-3Flu
Fluminense,Sao Paulo,12,2.83,0.67,0.58,Sao2-1Flu;Flu2-0Sao;Sao3-1Flu;Flu6-0Sao;Flu2-1Sao
Fluminense,Sport Recife,5,2.4,0.6,0.6,Flu1-0Spo;Spo1-2Flu;Flu1-0Spo;Flu2-1Spo;Spo2-2Flu
Fluminense,Vasco,9,2.89,0.44,0.67,Vas2-0Flu;Flu2-1Vas;Vas2-0Flu;Vas3-2Flu;Flu1-0Vas
Fluminense,Vitoria,5,2.2,0.4,0.6,Flu0-1Vit;Vit2-1Flu;Flu1-1Vit;Vit0-1Flu;Flu2-2Vit
Fortaleza,Goias,5,1.4,0.0,0.4,For1-1Goi;For1-1Goi;Goi0-1For;Goi1-0For;For1-0Goi
Fortaleza,Gremio,9,1.67,0.33,0.44,For1-1Gre;For1-0Gre;Gre3-1For;Gre2-1For;For2-2Gre
Fortaleza,Internacional,11,2.82,0.64,0.55,Int0-1For;Int2-1For;For3-0Int;For0-0Int;Int2-1For
Fortaleza,Juventude,8,2.62,0.5,0.62,Juv1-1For;For2-1Juv;Juv0-3For;For5-0Juv;Juv1-2For
Fortaleza,Mirassol,2,1.5,0.0,0.5,Mir1-1For;For0-1Mir
Fortaleza,Palmeiras,12,3.17,0.75,0.5,For2-2Pal;For3-0Pal;Pal2-2For;For1-2Pal;Pal4-1For
Fortaleza,Santos,10,2.4,0.3,0.5,San0-2For;For4-0San;San1-2For;For2-3San;San1-1For
Fortaleza,Sao Paulo,11,1.82,0.27,0.45,Sao1-2For;Sao1-2For;For1-0Sao;Sao0-0For;For0-2Sao
Fortaleza,Sport Recife,5,0.8,0.0,0.0,Spo1-0For;For1-0Spo;Spo0-1For;Spo0-0For;For1-0Spo
Fortaleza,Vasco,8,2.0,0.38,0.0,Vas1-0For;Vas2-0For;For3-0Vas;Vas3-0For;For0-2Vas
Fortaleza,Vitoria,4,2.75,0.5,0.5,For3-1Vit;Vit2-0For;Vit2-1For;For2-0Vit
Goias,Gremio,4,2.0,0.5,0.75,Gre2-1Goi;Goi0-0Gre;Goi1-1Gre;Gre2-1Goi
Goias,Internacional,5,2.2,0.4,0.4,Int1-0Goi;Goi1-2Int;Int4-2Goi;Int1-0Goi;Goi0-0Int
Goias,Juventude,2,0.5,0.0,0.0,Juv0-0Goi;Goi1-0Juv
Goias,Palmeiras,5,2.4,0.4,0.2,Goi1-0Pal;Goi1-1Pal;Pal3-0Goi;Goi0-5Pal;Pal1-0Goi
Goias,Santos,6,4.0,0.67,0.67,San3-4Goi;Goi1-0San;San1-2Goi;San4-3Goi;Goi0-1San
Goias,Sao Paulo,6,3.5,0.83,0.5,Goi0-3Sao;Sao3-3Goi;Goi0-4Sao;Sao2-1Goi;Goi2-0Sao
Goias,Vasco,4,2.5,0.25,0.75,Goi1-1Vas;Vas3-2Goi;Vas0-1Goi;Goi1-1Vas
Gremio,Internacional,11,2.18,0.36,0.55,Gre0-1Int;Int1-0Gre;Gre1-1Int;Int2-3Gre;Int0-0Gre
Gremio,Juventude,6,3.33,0.67,0.5,Gre3-2Juv;Juv3-0Gre;Gre2-2Juv;Juv0-2Gre;Gre3-1Juv
Gremio,Mirassol,3,3.0,0.67,0.67,Mir4-1Gre;Gre0-1Mir;Mir2-1Gre
Gremio,Palmeiras,11,2.55,0.45,0.55,Pal1-0Gre;Pal1-0Gre;Gre3-2Pal;Pal2-1Gre;Gre0-0Pal
Gremio,Santos,9,2.89,0.56,0.67,Gre1-0San;San2-1Gre;Gre1-0San;San1-1Gre;Gre3-2San
Gremio,Sao Paulo,12,2.42,0.67,0.5,Gre2-1Sao;Sao2-1Gre;Gre2-0Sao;Sao2-0Gre;Gre2-1Sao
Gremio,Sport Recife,5,2.2,0.4,0.4,Spo1-1Gre;Spo1-0Gre;Gre1-2Spo;Gre0-1Spo;Spo0-4Gre
Gremio,Vasco,9,2.22,0.44,0.44,Gre1-0Vas;Vas1-1Gre;Gre2-0Vas;Vas2-1Gre;Gre1-2Vas
Gremio,Vitoria,6,2.17,0.17,0.5,Vit1-1Gre;Vit1-1Gre;Gre3-1Vit;Gre2-0Vit;Vit1-0Gre
Internacional,Juventude,8,2.88,0.62,0.75,Int4-0Juv;Int2-1Juv;Juv1-3Int;Int3-1Juv;Juv1-1Int
Internacional,Mirassol,3,3.0,0.67,1.0,Int1-1Mir;Mir3-1Int;Int1-2Mir
Internacional,Palmeiras,13,2.15,0.46,0.38,Int1-1Pal;Int0-1Pal;Pal4-1Int;Int1-3Pal;Pal0-0Int
Internacional,Remo,2,2.0,0.0,1.0,Rem1-1Int;Int1-1Rem
Internacional,Santos,11,3.09,0.45,0.82,Int7-1San;San1-2Int;Int1-1San;San1-2Int;Int2-3San
Internacional,Sao Paulo,14,2.57,0.43,0.5,Sao1-3Int;Int1-2Sao;Sao3-0Int;Int1-1Sao;Sao1-0Int
Internacional,Sport Recife,6,3.33,0.5,0.67,Int1-2Spo;Int2-2Spo;Spo0-1Int;Spo1-1Int;Int2-0Spo
Internacional,Vasco,9,3.0,0.56,0.67,Int1-2Vas;Vas0-1Int;Int1-1Vas;Vas5-1Int;Int4-1Vas
Internacional,Vitoria,5,2.2,0.4,0.4,Vit2-1Int;Int3-1Vit;Int1-0Vit;Vit1-0Int;Vit2-0Int
Juventude,Mirassol,2,3.0,0.5,0.5,Juv2-2Mir;Mir2-0Juv
Juventude,Palmeiras,8,3.75,0.75,0.62,Pal2-1Juv;Pal3-1Juv;Juv3-5Pal;Pal4-1Juv;Juv0-2Pal
Juventude,Santos,6,3.0,0.83,0.5,Juv3-0San;Juv1-2San;San4-1Juv;San3-1Juv;Juv0-3San
Juventude,Sao Paulo,8,2.0,0.5,0.62,Juv1-2Sao;Juv0-0Sao;Sao1-2Juv;Juv0-1Sao;Sao2-1Juv
Juventude,Sport Recife,4,2.25,0.25,0.25,Juv1-0Spo;Spo3-1Juv;Juv2-0Spo;Spo0-2Juv
Juventude,Vasco,4,2.5,0.25,0.5,Juv2-0Vas;Vas1-1Juv;Juv2-0Vas;Vas1-3Juv
Juventude,Vitoria,4,2.25,0.25,0.5,Juv1-1Vit;Vit1-0Juv;Juv2-0Vit;Vit2-2Juv
Mirassol,Palmeiras,4,2.0,0.25,0.75,Pal1-1Mir;Mir2-1Pal;Pal1-0Mir;Mir1-1Pal
Mirassol,Remo,2,3.5,1.0,1.0,Rem2-2Mir;Mir2-1Rem
Mirassol,Santos,4,2.75,0.5,0.75,Mir3-0San;San1-1Mir;Mir2-2San;San1-1Mir
Mirassol,Sao Paulo,3,2.0,0.33,0.0,Sao0-2Mir;Mir3-0Sao;Sao1-0Mir
Mirassol,Sport Recife,2,2.0,0.5,0.5,Mir1-0Spo;Spo1-2Mir
Mirassol,Vasco,4,3.0,0.5,0.75,Mir3-2Vas;Vas0-2Mir;Mir2-1Vas;Vas1-1Mir
Mirassol,Vitoria,4,2.25,0.25,0.5,Mir1-1Vit;Vit2-0Mir;Vit1-0Mir;Mir2-2Vit
Palmeiras,Santos,10,2.1,0.3,0.4,San0-0Pal;Pal1-2San;Pal2-0San;San1-0Pal;Pal1-1San
Palmeiras,Sao Paulo,14,2.0,0.29,0.29,Pal2-1Sao;Pal1-0Sao;Sao2-3Pal;Sao0-1Pal;Pal2-0Sao
Palmeiras,Sport Recife,5,2.2,0.6,0.4,Spo0-1Pal;Spo0-1Pal;Pal2-1Spo;Spo1-2Pal;Pal3-0Spo
Palmeiras,Vasco,10,2.3,0.4,0.4,Vas0-1Pal;Vas0-1Pal;Pal3-0Vas;Vas2-1Pal;Pal4-1Vas
Palmeiras,Vitoria,6,2.83,0.5,0.33,Pal0-2Vit;Vit2-2Pal;Pal0-0Vit;Pal5-1Vit;Vit0-4Pal
Remo,Santos,2,2.5,0.5,0.5,San2-0Rem;Rem1-2San
Remo,Vitoria,2,2.0,0.0,0.0,Vit2-0Rem;Rem2-0Vit
Santos,Sao Paulo,10,2.0,0.3,0.5,Sao4-1San;San0-0Sao;Sao2-1San;San1-0Sao;San1-1Sao
Santos,Sport Recife,5,2.6,0.6,0.4,San4-2Spo;San0-0Spo;Spo0-0San;Spo2-2San;San3-0Spo
Santos,Vasco,7,3.14,0.71,0.43,San4-1Vas;Vas2-1San;San0-6Vas;San2-1Vas;Vas0-3San
Santos,Vitoria,3,2.0,0.33,0.33,Vit0-1San;San0-1Vit;San3-1Vit
Sao Paulo,Sport Recife,5,1.6,0.2,0.2,Sao1-0Spo;Spo0-1Sao;Sao2-0Spo;Sao0-0Spo;Spo2-2Sao
Sao Paulo,Vasco,8,3.12,0.62,0.62,Vas4-1Sao;Sao3-0Vas;Sao1-3Vas;Vas0-2Sao;Vas2-1Sao
Sao Paulo,Vitoria,5,2.4,0.4,0.4,Vit1-3Sao;Sao2-1Vit;Sao2-0Vit;Vit1-0Sao;Vit2-0Sao
Sport Recife,Vasco,3,3.67,0.67,0.67,Spo0-2Vas;Vas3-1Spo;Spo2-3Vas
Sport Recife,Vitoria,2,4.0,1.0,1.0,Vit2-2Spo;Spo1-3Vit
Vasco,Vitoria,5,3.0,0.6,0.6,Vas2-1Vit;Vit0-1Vas;Vit2-1Vas;Vas4-3Vit;Vit1-0Vas
