eq_a,eq_b,n,goles,over25,btts,ultimos
Porto,Vizela,6,3.33,0.5,0.33,Por4-2Viz;Viz0-1Por;Por2-0Viz;Viz0-2Por;Por4-1Viz
Rio Ave,Santa Clara,7,2.0,0.14,0.29,San1-0Rio;Rio1-1San;Rio1-1San;San0-2Rio;San4-0Rio
Rio Ave,Sp Braga,8,3.0,0.75,0.5,Rio0-0Sp ;Sp 4-0Rio;Rio2-1Sp ;Rio2-2Sp ;Sp 3-0Rio
Rio Ave,Sp Lisbon,9,3.56,0.78,0.33,Sp 3-1Rio;Rio0-3Sp ;Sp 4-0Rio;Rio1-4Sp ;Rio0-4Sp 
Rio Ave,Tondela,2,2.0,0.5,0.0,Rio3-0Ton;Ton0-1Rio
Rio Ave,Vizela,4,2.25,0.25,0.75,Rio0-1Viz;Viz3-1Rio;Rio1-1Viz;Viz1-1Rio
Santa Clara,Sp Braga,9,2.44,0.33,0.44,San0-2Sp ;Sp 1-1San;Sp 1-0San;San2-1Sp ;San0-0Sp 
Santa Clara,Sp Lisbon,8,3.25,0.75,0.5,Sp 3-0San;Sp 0-1San;San0-1Sp ;San1-2Sp ;Sp 4-2San
Santa Clara,Tondela,4,3.5,1.0,0.75,Ton3-0San;San2-2Ton;San1-2Ton;Ton2-2San
Santa Clara,Vizela,4,2.0,0.25,0.5,Viz1-1San;San3-1Viz;Viz0-1San;San0-1Viz
Sp Braga,Sp Lisbon,10,3.8,0.7,0.8,Sp 5-0Sp ;Sp 2-4Sp ;Sp 1-1Sp ;Sp 1-1Sp ;Sp 2-2Sp 
Sp Braga,Tondela,4,2.25,0.5,0.25,Sp 3-1Ton;Ton0-1Sp ;Sp 3-0Ton;Ton0-1Sp 
Sp Braga,Vizela,6,3.17,0.67,0.5,Viz0-1Sp ;Sp 2-0Viz;Viz0-4Sp ;Viz1-3Sp ;Sp 2-1Viz
Sp Lisbon,Tondela,4,3.25,0.75,0.5,Sp 2-0Ton;Ton1-3Sp ;Ton0-3Sp ;Sp 2-2Ton
Sp Lisbon,Vizela,6,3.83,0.83,0.67,Viz0-2Sp ;Sp 2-1Viz;Viz1-2Sp ;Sp 3-2Viz;Viz2-5Sp 
Tondela,Vizela,2,4.0,1.0,1.0,Viz2-1Ton;Ton2-3Viz
