eq_a,eq_b,n,goles,over25,btts,ultimos
Mainz,Union Berlin,10,3.0,0.7,0.9,Mai1-1Uni;Mai1-1Uni;Uni2-1Mai;Uni2-2Mai;Mai1-3Uni
Mainz,Werder Bremen,8,2.38,0.38,0.38,Mai0-1Wer;Mai1-2Wer;Wer1-0Mai;Mai1-1Wer;Wer0-2Mai
Mainz,Wolfsburg,10,3.7,0.8,0.6,Wol1-3Mai;Wol4-3Mai;Mai2-2Wol;Wol1-1Mai;Mai3-1Wol
RB Leipzig,Schalke 04,2,6.5,1.0,1.0,Sch1-6RB ;RB 4-2Sch
RB Leipzig,St Pauli,4,1.75,0.25,0.5,St 0-0RB ;RB 2-0St ;St 1-1RB ;RB 2-1St 
RB Leipzig,Stuttgart,10,3.7,0.7,0.7,Stu5-2RB ;Stu2-1RB ;RB 2-3Stu;RB 3-1Stu;Stu1-0RB 
RB Leipzig,Union Berlin,10,2.5,0.7,0.6,RB 2-0Uni;RB 0-0Uni;Uni0-0RB ;Uni3-1RB ;RB 3-1Uni
RB Leipzig,Werder Bremen,9,2.78,0.56,0.78,RB 4-2Wer;Wer0-0RB ;RB 2-0Wer;Wer1-2RB ;Wer3-1RB 
RB Leipzig,Wolfsburg,10,3.0,0.6,0.4,RB 3-0Wol;RB 1-5Wol;Wol2-3RB ;Wol0-1RB ;RB 2-2Wol
Schalke 04,Stuttgart,2,2.5,0.5,1.0,Stu1-1Sch;Sch2-1Stu
Schalke 04,Union Berlin,2,3.5,0.5,0.5,Sch1-6Uni;Uni0-0Sch
Schalke 04,Werder Bremen,2,3.0,1.0,1.0,Wer2-1Sch;Sch2-1Wer
Schalke 04,Wolfsburg,2,0.0,0.0,0.0,Wol0-0Sch;Sch0-0Wol
St Pauli,Stuttgart,4,1.75,0.25,0.25,Stu0-1St ;St 0-1Stu;Stu2-0St ;St 2-1Stu
St Pauli,Union Berlin,4,1.75,0.25,0.25,Uni1-0St ;St 3-0Uni;St 0-1Uni;Uni1-1St 
St Pauli,Werder Bremen,4,1.5,0.25,0.25,St 0-2Wer;Wer0-0St ;Wer1-0St ;St 2-1Wer
St Pauli,Wolfsburg,4,2.25,0.5,0.75,St 0-0Wol;Wol1-1St ;Wol2-1St ;St 1-3Wol
Stuttgart,Union Berlin,10,3.1,0.5,0.6,Stu2-0Uni;Stu3-2Uni;Uni4-4Stu;Uni2-1Stu;Stu1-1Uni
Stuttgart,Werder Bremen,8,3.0,0.62,0.62,Wer2-1Stu;Wer2-2Stu;Stu1-2Wer;Wer0-4Stu;Stu1-1Wer
Stuttgart,Wolfsburg,10,3.3,0.7,0.6,Wol2-3Stu;Wol2-2Stu;Stu1-2Wol;Wol0-3Stu;Stu4-0Wol
Union Berlin,Werder Bremen,8,3.0,0.62,0.62,Uni2-1Wer;Wer4-1Uni;Uni2-2Wer;Wer1-0Uni;Uni1-4Wer
Union Berlin,Wolfsburg,10,2.0,0.3,0.4,Uni1-0Wol;Wol1-0Uni;Uni1-0Wol;Wol3-1Uni;Uni1-2Wol
Werder Bremen,Wolfsburg,8,3.25,0.75,0.75,Wer0-2Wol;Wol2-4Wer;Wer1-2Wol;Wer2-1Wol;Wol0-1Wer
