eq_a,eq_b,n,goles,over25,btts,ultimos
Independiente,San Martin S.J.,2,1.5,0.0,0.0,Ind2-0San;San1-0Ind
Independiente,Sarmiento Junin,7,2.86,0.57,0.57,Sar1-2Ind;Ind2-0Sar;Sar0-0Ind;Ind2-1Sar;Sar2-2Ind
Independiente,Talleres Cordoba,10,3.3,0.8,0.8,Ind2-2Tal;Ind1-3Tal;Tal2-3Ind;Ind1-2Tal;Ind1-2Tal
Independiente,Tigre,4,2.5,0.5,1.0,Ind1-1Tig;Tig2-1Ind;Ind2-1Tig;Tig1-1Ind
Independiente,Union de Santa Fe,6,2.67,0.5,0.17,Ind1-0Uni;Uni0-1Ind;Uni3-0Ind;Ind3-0Uni;Ind4-4Uni
Independiente,Velez Sarsfield,12,2.0,0.33,0.5,Ind1-1Vel;Ind3-0Vel;Vel2-1Ind;Ind1-1Vel;Vel1-0Ind
Instituto,Lanus,6,2.5,0.5,0.5,Lan2-0Ins;Lan4-1Ins;Ins0-0Lan;Ins2-2Lan;Lan0-1Ins
Instituto,Newells Old Boys,3,2.67,0.33,0.67,Ins3-1New;New0-2Ins;New1-1Ins
Instituto,Platense,6,2.0,0.33,0.5,Ins2-0Pla;Pla1-0Ins;Ins1-1Pla;Pla2-1Ins;Ins2-1Pla
Instituto,Racing Club,2,2.0,0.0,0.5,Ins1-1Rac;Rac2-0Ins
Instituto,River Plate,6,3.0,0.67,0.5,Riv0-0Ins;Ins1-3Riv;Ins2-3Riv;Riv1-0Ins;Ins0-4Riv
Instituto,Rosario Central,6,2.17,0.5,0.33,Ins0-0Ros;Ros1-0Ins;Ins0-0Ros;Ros3-0Ins;Ins1-3Ros
Instituto,San Lorenzo,6,1.5,0.0,0.17,Ins2-0San;Ins0-1San;San1-0Ins;San1-1Ins;Ins1-0San
Instituto,San Martin S.J.,2,0.5,0.0,0.0,Ins1-0San;San0-0Ins
Instituto,Sarmiento Junin,4,2.0,0.5,0.75,Ins0-0Sar;Sar1-2Ins;Ins1-1Sar;Sar2-1Ins
Instituto,Talleres Cordoba,7,2.0,0.43,0.43,Ins2-2Tal;Tal1-1Ins;Tal1-2Ins;Ins0-0Tal;Tal2-0Ins
Instituto,Tigre,2,0.5,0.0,0.0,Ins0-1Tig;Tig0-0Ins
Instituto,Union de Santa Fe,6,2.67,0.5,0.5,Ins1-1Uni;Uni0-0Ins;Ins0-4Uni;Ins1-2Uni;Uni3-2Ins
Instituto,Velez Sarsfield,8,1.0,0.0,0.0,Vel1-0Ins;Ins2-0Vel;Vel0-0Ins;Ins0-1Vel;Vel1-0Ins
Lanus,Newells Old Boys,10,3.1,0.6,0.5,Lan1-0New;New1-0Lan;Lan0-2New;New2-1Lan;Lan5-0New
Lanus,Patronato,4,3.5,0.5,0.75,Pat1-1Lan;Lan4-2Pat;Pat3-2Lan;Lan0-1Pat
Lanus,Platense,9,2.0,0.44,0.44,Lan3-0Pla;Lan0-0Pla;Pla0-0Lan;Lan2-1Pla;Lan0-0Pla
Lanus,Racing Club,6,2.33,0.33,0.33,Lan0-1Rac;Rac2-1Lan;Lan0-2Rac;Rac2-0Lan;Lan2-0Rac
Lanus,River Plate,6,2.5,0.5,0.5,Riv2-1Lan;Lan0-2Riv;Riv2-2Lan;Riv1-0Lan;Lan1-1Riv
Lanus,Rosario Central,8,2.38,0.5,0.5,Ros0-0Lan;Lan3-0Ros;Ros1-1Lan;Ros2-1Lan;Lan0-1Ros
Lanus,San Lorenzo,10,2.5,0.4,0.6,San1-1Lan;San1-1Lan;Lan2-1San;San2-3Lan;Lan1-0San
Lanus,San Martin S.J.,2,1.5,0.0,0.5,Lan1-0San;San1-1Lan
Lanus,Sarmiento Junin,9,1.56,0.22,0.33,Lan0-0Sar;Sar0-1Lan;Sar0-0Lan;Lan2-0Sar;Sar0-2Lan
Lanus,Talleres Cordoba,11,2.18,0.36,0.45,Tal1-2Lan;Tal0-1Lan;Lan1-0Tal;Lan1-1Tal;Tal0-3Lan
Lanus,Tigre,7,2.86,0.71,0.71,Tig2-1Lan;Lan2-1Tig;Tig2-3Lan;Lan3-2Tig;Lan0-1Tig
Lanus,Union de Santa Fe,10,2.6,0.5,0.7,Uni0-0Lan;Lan2-2Uni;Lan1-1Uni;Lan2-1Uni;Uni2-1Lan
Lanus,Velez Sarsfield,9,2.44,0.56,0.44,Lan0-1Vel;Vel0-0Lan;Lan0-0Vel;Vel3-0Lan;Vel0-1Lan
Newells Old Boys,Patronato,4,1.75,0.25,0.25,New2-0Pat;Pat0-0New;New1-0Pat;New2-2Pat
Newells Old Boys,Platense,8,1.88,0.25,0.5,Pla2-2New;Pla0-0New;New0-0Pla;New2-0Pla;New1-1Pla
Newells Old Boys,Racing Club,10,1.7,0.3,0.2,Rac2-1New;New0-4Rac;New0-1Rac;Rac1-0New;New0-1Rac
Newells Old Boys,River Plate,5,2.6,0.4,0.4,New1-4Riv;New0-2Riv;Riv4-1New;New0-1Riv;Riv0-0New
Newells Old Boys,Rosario Central,12,1.5,0.17,0.25,Ros1-0New;New1-2Ros;Ros1-0New;New0-2Ros;Ros1-1New
Newells Old Boys,San Lorenzo,8,2.25,0.5,0.5,New1-0San;San0-3New;New2-2San;San1-1New;New0-0San
Newells Old Boys,Sarmiento Junin,8,1.75,0.25,0.5,New0-1Sar;Sar0-0New;New0-1Sar;Sar0-1New;New1-1Sar
Newells Old Boys,Talleres Cordoba,10,2.9,0.6,0.8,Tal0-1New;New1-1Tal;Tal1-3New;Tal2-1New;New1-0Tal
Newells Old Boys,Tigre,7,2.0,0.14,0.29,Tig0-2New;New1-0Tig;New1-0Tig;Tig0-2New;New1-1Tig
Newells Old Boys,Union de Santa Fe,11,1.91,0.18,0.45,Uni1-3New;Uni2-0New;Uni1-1New;New0-1Uni;Uni2-3New
Newells Old Boys,Velez Sarsfield,7,1.43,0.14,0.29,New1-2Vel;Vel0-1New;New1-0Vel;Vel1-0New;Vel1-1New
Patronato,Platense,3,1.33,0.33,0.33,Pla0-0Pat;Pla1-2Pat;Pat1-0Pla
Patronato,Racing Club,3,3.0,0.67,0.67,Pat1-2Rac;Pat2-3Rac;Rac1-0Pat
Patronato,River Plate,3,3.67,0.67,0.33,Riv5-0Pat;Riv4-1Pat;Pat0-1Riv
Patronato,Rosario Central,3,3.0,0.67,0.33,Ros4-0Pat;Ros3-2Pat;Pat0-0Ros
Patronato,San Lorenzo,3,3.67,1.0,0.67,San3-0Pat;San1-2Pat;Pat3-2San
Patronato,Sarmiento Junin,4,2.0,0.25,0.25,Pat1-0Sar;Pat2-0Sar;Pat0-1Sar;Sar3-1Pat
Patronato,Talleres Cordoba,4,1.75,0.25,0.25,Tal1-0Pat;Pat0-0Tal;Pat0-0Tal;Tal3-3Pat
Patronato,Union de Santa Fe,5,1.8,0.4,0.4,Uni1-2Pat;Pat0-1Uni;Uni2-0Pat;Pat2-1Uni;Pat0-0Uni
Patronato,Velez Sarsfield,5,0.8,0.0,0.2,Vel1-0Pat;Pat0-0Vel;Vel1-0Pat;Vel0-0Pat;Pat1-1Vel
Platense,Racing Club,9,1.56,0.22,0.22,Pla3-0Rac;Rac1-2Pla;Pla0-0Rac;Rac1-1Pla;Rac0-1Pla
Platense,River Plate,9,2.11,0.44,0.67,Riv2-1Pla;Pla0-0Riv;Pla1-1Riv;Riv1-1Pla;Riv3-1Pla
Platense,Rosario Central,8,2.0,0.25,0.38,Ros4-0Pla;Ros1-0Pla;Pla1-0Ros;Pla0-0Ros;Ros1-0Pla
Platense,San Lorenzo,12,2.33,0.42,0.58,Pla1-2San;San2-1Pla;San0-1Pla;Pla2-1San;Pla0-1San
Platense,San Martin S.J.,2,3.0,0.5,0.5,San0-2Pla;Pla2-2San
Platense,Sarmiento Junin,10,1.2,0.0,0.2,Pla1-0Sar;Sar0-1Pla;Sar1-0Pla;Sar0-1Pla;Pla1-1Sar
Platense,Talleres Cordoba,9,2.67,0.67,0.56,Tal2-1Pla;Pla2-1Tal;Tal1-0Pla;Tal1-2Pla;Pla0-4Tal
Platense,Tigre,6,2.33,0.5,0.33,Tig3-0Pla;Pla1-0Tig;Tig1-1Pla;Pla3-1Tig;Tig0-0Pla
Platense,Union de Santa Fe,9,1.22,0.22,0.22,Pla1-0Uni;Uni0-0Pla;Pla1-0Uni;Uni0-0Pla;Pla2-2Uni
Platense,Velez Sarsfield,7,1.86,0.14,0.29,Vel1-1Pla;Pla0-2Vel;Vel0-1Pla;Pla0-0Vel;Pla0-2Vel
Racing Club,River Plate,8,2.75,0.62,0.5,Rac1-2Riv;Riv2-1Rac;Rac1-0Riv;Rac3-2Riv;Rac0-2Riv
Racing Club,Rosario Central,9,2.67,0.44,0.67,Rac2-2Ros;Ros0-2Rac;Rac1-2Ros;Ros1-1Rac;Ros0-0Rac
Racing Club,San Lorenzo,10,2.8,0.4,0.8,San1-1Rac;Rac4-1San;San1-2Rac;San3-2Rac;Rac2-0San
Racing Club,Sarmiento Junin,8,1.62,0.12,0.38,Rac1-0Sar;Sar1-1Rac;Rac0-1Sar;Sar1-0Rac;Sar0-0Rac
Racing Club,Talleres Cordoba,5,2.8,0.4,0.6,Rac1-2Tal;Rac1-0Tal;Tal1-1Rac;Rac2-4Tal;Tal2-0Rac
Racing Club,Tigre,10,3.2,0.8,0.6,Tig1-0Rac;Rac1-2Tig;Rac0-0Tig;Tig3-1Rac;Rac1-3Tig
Racing Club,Union de Santa Fe,11,2.27,0.36,0.55,Uni1-1Rac;Rac0-1Uni;Rac2-1Uni;Uni0-1Rac;Rac2-3Uni
Racing Club,Velez Sarsfield,6,1.5,0.33,0.33,Vel0-0Rac;Vel0-0Rac;Rac2-0Vel;Rac2-1Vel;Vel1-0Rac
River Plate,Rosario Central,15,2.73,0.67,0.53,Riv2-2Ros;Ros2-1Riv;Ros0-0Riv;Riv1-0Ros;Riv0-1Ros
River Plate,San Lorenzo,9,1.44,0.22,0.44,San0-0Riv;Riv1-1San;San0-0Riv;Riv0-0San;Riv1-1San
River Plate,San Martin S.J.,2,2.0,0.0,0.0,San0-2Riv;Riv2-0San
River Plate,Sarmiento Junin,8,2.62,0.38,0.38,Sar0-2Riv;Riv1-0Sar;Sar1-1Riv;Riv0-1Sar;Riv2-0Sar
River Plate,Talleres Cordoba,9,1.89,0.22,0.33,Riv1-0Tal;Tal2-2Riv;Riv0-1Tal;Riv1-1Tal;Tal0-2Riv
River Plate,Tigre,6,2.67,0.5,0.67,Tig1-1Riv;Tig0-1Riv;Riv3-1Tig;Riv1-4Tig;Tig1-0Riv
River Plate,Union de Santa Fe,5,2.4,0.4,0.2,Riv4-0Uni;Uni1-0Riv;Uni1-5Riv;Riv1-0Uni;Uni0-0Riv
River Plate,Velez Sarsfield,10,2.9,0.5,0.5,Riv1-1Vel;Riv4-1Vel;Vel0-0Riv;Vel1-0Riv;Riv2-2Vel
Rosario Central,San Lorenzo,7,1.14,0.0,0.14,San1-1Ros;San1-0Ros;Ros0-1San;San0-1Ros;Ros0-0San
Rosario Central,San Martin S.J.,2,0.0,0.0,0.0,San0-0Ros;Ros0-0San
Rosario Central,Sarmiento Junin,7,2.57,0.43,0.43,Sar4-1Ros;Ros4-2Sar;Ros1-0Sar;Sar0-1Ros;Ros2-1Sar
Rosario Central,Talleres Cordoba,10,2.8,0.5,0.6,Ros2-2Tal;Tal0-0Ros;Ros1-1Tal;Ros0-1Tal;Tal2-2Ros
Rosario Central,Tigre,5,2.8,0.4,0.8,Tig2-0Ros;Tig3-1Ros;Tig2-2Ros;Ros1-1Tig;Ros1-1Tig
Rosario Central,Union de Santa Fe,5,2.6,0.4,0.8,Ros2-2Uni;Uni3-1Ros;Ros1-1Uni;Ros1-1Uni;Uni1-0Ros
Rosario Central,Velez Sarsfield,10,2.0,0.4,0.4,Ros1-1Vel;Vel1-0Ros;Ros3-0Vel;Ros2-1Vel;Vel1-2Ros
San Lorenzo,San Martin S.J.,2,1.0,0.0,0.0,San0-1San;San0-1San
San Lorenzo,Sarmiento Junin,9,1.89,0.22,0.44,Sar0-0San;San1-0Sar;San0-1Sar;Sar1-1San;San1-1Sar
San Lorenzo,Talleres Cordoba,10,1.4,0.1,0.2,San2-0Tal;San1-0Tal;Tal1-2San;Tal0-0San;San1-0Tal
San Lorenzo,Tigre,6,1.67,0.17,0.33,Tig2-0San;Tig0-0San;San2-0Tig;San0-1Tig;San2-1Tig
San Lorenzo,Union de Santa Fe,9,2.0,0.44,0.44,Uni1-1San;San0-0Uni;Uni2-1San;Uni0-0San;San1-0Uni
San Lorenzo,Velez Sarsfield,7,0.86,0.14,0.14,Vel0-0San;San0-1Vel;Vel0-0San;San1-0Vel;San0-0Vel
San Martin S.J.,Sarmiento Junin,2,1.5,0.0,0.5,Sar1-1San;San0-1Sar
San Martin S.J.,Talleres Cordoba,2,0.5,0.0,0.0,San0-1Tal;Tal0-0San
San Martin S.J.,Velez Sarsfield,2,2.0,0.5,0.5,Vel1-0San;San1-2Vel
Sarmiento Junin,Talleres Cordoba,8,1.5,0.12,0.25,Tal2-0Sar;Sar0-1Tal;Tal2-0Sar;Sar0-0Tal;Tal1-0Sar
Sarmiento Junin,Tigre,6,1.33,0.17,0.17,Tig1-0Sar;Sar2-0Tig;Tig0-0Sar;Sar0-0Tig;Sar1-0Tig
Sarmiento Junin,Union de Santa Fe,10,2.7,0.5,0.5,Uni1-0Sar;Sar1-2Uni;Sar1-0Uni;Sar1-3Uni;Uni4-1Sar
Sarmiento Junin,Velez Sarsfield,7,1.71,0.14,0.43,Vel1-1Sar;Sar1-1Vel;Vel1-0Sar;Vel0-1Sar;Sar0-2Vel
Talleres Cordoba,Tigre,5,2.2,0.4,0.8,Tig1-1Tal;Tig1-3Tal;Tal1-1Tig;Tal1-2Tig;Tig0-0Tal
Talleres Cordoba,Union de Santa Fe,7,2.43,0.57,0.57,Tal0-0Uni;Tal2-2Uni;Tal0-0Uni;Uni2-3Tal;Uni1-1Tal
Talleres Cordoba,Velez Sarsfield,11,2.18,0.45,0.55,Vel3-0Tal;Tal0-1Vel;Vel0-1Tal;Vel2-1Tal;Tal1-3Vel
Tigre,Union de Santa Fe,7,1.71,0.29,0.29,Uni1-0Tig;Tig0-1Uni;Tig5-1Uni;Tig1-0Uni;Uni0-0Tig
Tigre,Velez Sarsfield,9,2.56,0.56,0.56,Vel2-2Tig;Vel1-0Tig;Tig3-0Vel;Vel2-1Tig;Tig1-1Vel
Union de Santa Fe,Velez Sarsfield,6,2.83,0.67,0.5,Vel4-0Uni;Uni2-1Vel;Vel0-0Uni;Uni1-0Vel;Vel2-2Uni
