eq_a,eq_b,n,goles,over25,btts,ultimos
Pau FC,St Etienne,6,3.17,0.67,0.33,St 2-0Pau;St 1-2Pau;Pau0-1St ;St 6-0Pau;Pau0-3St 
Pau FC,Toulouse,2,1.5,0.0,0.5,Pau0-1Tou;Tou1-1Pau
Pau FC,Troyes,6,3.33,0.5,0.67,Tro2-2Pau;Tro3-0Pau;Pau0-2Tro;Pau1-1Tro;Tro4-3Pau
Pau FC,Valenciennes,6,2.5,0.33,0.67,Val1-0Pau;Pau1-0Val;Val1-1Pau;Pau3-1Val;Val1-4Pau
Quevilly Rouen,Rodez,6,2.67,0.5,0.33,Que2-0Rod;Que0-0Rod;Rod1-0Que;Que3-1Rod;Rod3-3Que
Quevilly Rouen,Sochaux,4,2.0,0.25,0.5,Soc1-1Que;Que0-2Soc;Soc2-2Que;Que0-0Soc
Quevilly Rouen,St Etienne,4,4.0,1.0,1.0,Que2-2St ;St 4-2Que;St 2-1Que;Que2-1St 
Quevilly Rouen,Toulouse,2,1.0,0.0,0.0,Que0-0Tou;Tou2-0Que
Quevilly Rouen,Troyes,2,3.0,0.5,1.0,Tro2-2Que;Que1-1Tro
Quevilly Rouen,Valenciennes,6,1.67,0.33,0.67,Que1-1Val;Val0-0Que;Que1-1Val;Que0-0Val;Val2-1Que
Red Star,Reims,3,3.33,0.67,0.67,Red0-0Rei;Rei3-2Red;Red1-4Rei
Red Star,Rodez,4,2.0,0.0,0.75,Rod0-2Red;Red1-1Rod;Red1-1Rod;Rod1-1Red
Red Star,St Etienne,2,2.5,0.5,0.5,Red2-1St ;St 2-0Red
Red Star,Troyes,4,3.0,0.75,0.5,Red0-3Tro;Tro2-2Red;Red1-3Tro;Tro1-0Red
Reims,Rodez,2,3.5,1.0,1.0,Rod2-2Rei;Rei1-2Rod
Reims,St Etienne,2,3.0,0.5,0.5,St 3-2Rei;Rei1-0St 
Reims,Troyes,2,1.5,0.5,0.5,Rei0-0Tro;Tro2-1Rei
Rodez,Sochaux,4,1.75,0.25,0.25,Rod0-1Soc;Soc2-0Rod;Soc1-0Rod;Rod1-2Soc
Rodez,St Etienne,6,2.67,0.5,0.67,Rod1-1St ;Rod2-1St ;St 1-1Rod;St 4-0Rod;Rod2-1St 
Rodez,Toulouse,2,1.5,0.0,0.5,Tou1-1Rod;Rod1-0Tou
Rodez,Troyes,6,3.17,0.83,0.83,Tro2-3Rod;Tro0-3Rod;Rod2-1Tro;Tro1-1Rod;Rod2-1Tro
Rodez,Valenciennes,6,1.67,0.17,0.33,Rod0-0Val;Rod1-1Val;Val0-0Rod;Rod0-1Val;Val0-2Rod
Sochaux,St Etienne,3,3.67,1.0,0.67,Soc2-1St ;St 2-3Soc;Soc0-3St 
Sochaux,Toulouse,2,3.5,0.5,1.0,Tou4-1Soc;Soc1-1Tou
Sochaux,Valenciennes,4,2.5,0.5,0.5,Soc1-1Val;Val1-0Soc;Val2-1Soc;Soc4-0Val
St Etienne,Troyes,4,3.5,0.75,0.25,Tro0-1St ;St 5-0Tro;Tro2-3St ;St 0-3Tro
St Etienne,Valenciennes,4,2.0,0.25,0.25,Val2-2St ;St 2-0Val;St 0-0Val;Val0-2St 
Toulouse,Valenciennes,2,2.5,0.5,0.5,Tou1-0Val;Val1-3Tou
